ip_dst,ip_len,ip_proto,ip_src,ip_time,ip_ttl,tcp_dport,tcp_flag,tcp_sport
192.168.221.11,1438,6,204.246.169.46,1665372721.4898012,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.4901087,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.4903421,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.4906266,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.490852,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.4911437,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.4913597,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.491645,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.4918685,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.492161,64,443,A,53892
192.168.221.11,52,6,104.16.149.64,1665372721.4924295,54,50646,SA,443
104.16.149.64,40,6,192.168.221.11,1665372721.4926546,64,443,A,50646
192.168.221.11,2824,6,204.246.169.46,1665372721.4928713,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.4931533,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.4933774,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.4936566,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.4938796,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.4942477,64,443,A,53892
104.16.149.64,557,6,192.168.221.11,1665372721.4944687,64,443,PA,50646
192.168.221.11,152,6,142.250.66.40,1665372721.4947686,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.4950614,64,443,A,37600
192.168.221.11,2824,6,204.246.169.46,1665372721.4952893,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.4955778,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.4957955,118,37600,PA,443
192.168.221.11,1438,6,142.250.66.40,1665372721.4960825,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.4963658,64,443,A,37600
192.168.221.11,2824,6,204.246.169.46,1665372721.4965906,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.4968853,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.4971063,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.497394,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.4976165,118,37600,PA,443
192.168.221.11,2824,6,142.250.66.40,1665372721.4979067,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.4982233,64,443,A,37600
192.168.221.11,1438,6,204.246.169.46,1665372721.498466,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.4987533,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.4989796,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.4993374,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.4995718,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.4998565,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5000818,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5003693,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.5006027,118,37600,A,443
192.168.221.11,1438,6,204.246.169.46,1665372721.5008948,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5011733,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.5014105,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.5017128,64,443,A,37600
192.168.221.11,1438,6,204.246.169.46,1665372721.5019345,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5022488,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5024703,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5027585,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.502985,118,37600,A,443
192.168.221.11,1438,6,204.246.169.46,1665372721.5032678,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5035484,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.5037668,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.5040944,64,443,A,37600
192.168.221.11,1438,6,204.246.169.46,1665372721.5043206,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5046103,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5048358,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.505115,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5054142,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.505751,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.505993,118,37600,A,443
192.168.221.11,1112,6,142.250.66.40,1665372721.5062933,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.5066376,64,443,A,37600
192.168.221.11,1438,6,204.246.169.46,1665372721.5068696,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5071564,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5073764,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5076582,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5078785,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5081642,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.508399,118,37600,PA,443
192.168.221.11,1438,6,204.246.169.46,1665372721.5087001,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5090034,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.5092266,118,37600,A,443
142.250.66.40,52,6,192.168.221.11,1665372721.5095177,64,443,A,37600
142.250.66.40,87,6,192.168.221.11,1665372721.5097365,64,443,PA,37600
192.168.221.11,1438,6,142.250.66.40,1665372721.510016,118,37600,PA,443
192.168.221.11,1438,6,204.246.169.46,1665372721.5103035,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5105863,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5108147,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5110972,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.5113199,118,37600,A,443
142.250.66.40,52,6,192.168.221.11,1665372721.5116045,64,443,A,37600
192.168.221.11,1438,6,204.246.169.46,1665372721.5118232,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5121047,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.512328,118,37600,PA,443
192.168.221.11,1438,6,204.246.169.46,1665372721.512619,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5129025,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.513123,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5134706,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.513692,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5139751,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5142057,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5144932,64,443,A,53892
192.168.221.11,2824,6,142.250.66.40,1665372721.5147185,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.5150046,64,443,A,37600
192.168.221.11,2824,6,204.246.169.46,1665372721.515231,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5155172,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5157344,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5160809,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.5163064,118,37600,A,443
192.168.221.11,1438,6,142.250.66.40,1665372721.516599,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.516883,64,443,A,37600
192.168.221.11,1438,6,204.246.169.46,1665372721.517107,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.517456,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.517694,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.517999,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5182438,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5185432,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.518787,118,37600,A,443
192.168.221.11,1438,6,142.250.66.40,1665372721.5190783,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.519356,64,443,A,37600
192.168.221.11,1438,6,204.246.169.46,1665372721.5195906,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5198734,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.520097,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5204513,64,443,A,53892
104.18.42.171,95,6,192.168.221.11,1665372721.520681,64,443,PA,39146
192.168.221.11,1438,6,204.246.169.46,1665372721.5209532,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5212307,64,443,A,53892
104.18.42.171,254,6,192.168.221.11,1665372721.5214474,64,443,PA,39146
192.168.221.11,2824,6,142.250.66.40,1665372721.5217369,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.5220485,64,443,A,37600
104.18.42.171,199,6,192.168.221.11,1665372721.5223053,64,443,PA,39146
192.168.221.11,2824,6,204.246.169.46,1665372721.522615,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5229092,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.5231333,118,37600,A,443
192.168.221.11,1438,6,142.250.66.40,1665372721.523422,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.5237045,64,443,A,37600
192.168.221.11,1438,6,204.246.169.46,1665372721.5239346,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5242984,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5245278,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5248063,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.525033,118,37600,A,443
192.168.221.11,1438,6,204.246.169.46,1665372721.5253193,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5255995,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.5258176,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.5261269,64,443,A,37600
192.168.221.11,1438,6,204.246.169.46,1665372721.526359,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5266721,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5268927,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5271773,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5283635,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5287864,64,443,A,53892
192.168.221.11,2824,6,142.250.66.40,1665372721.5290294,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.5293267,64,443,A,37600
192.168.221.11,2824,6,204.246.169.46,1665372721.5295575,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5298495,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5301306,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5304172,64,443,A,53892
192.168.221.11,2824,6,142.250.66.40,1665372721.5306501,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.5309377,64,443,A,37600
192.168.221.11,2824,6,204.246.169.46,1665372721.5311632,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.531494,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5317233,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5320084,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.5322344,118,37600,A,443
192.168.221.11,1438,6,142.250.66.40,1665372721.5325227,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.5328069,64,443,A,37600
192.168.221.11,1438,6,204.246.169.46,1665372721.5330324,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5333183,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5335464,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5338254,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.534081,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.534365,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.534584,118,37600,A,443
192.168.221.11,1438,6,142.250.66.40,1665372721.534904,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.5351825,64,443,A,37600
192.168.221.11,1438,6,204.246.169.46,1665372721.5632033,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.563672,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.56396,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5643816,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5646553,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5651302,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.5654993,118,37600,A,443
192.168.221.11,1438,6,142.250.66.40,1665372721.5666263,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.5669682,64,443,A,37600
192.168.221.11,1438,6,204.246.169.46,1665372721.5672023,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5675006,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5677366,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5681255,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5683866,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5686824,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.56893,118,37600,A,443
192.168.221.11,1438,6,142.250.66.40,1665372721.569247,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.569535,64,443,A,37600
192.168.221.11,1438,6,204.246.169.46,1665372721.5697632,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.570086,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5703073,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.570587,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.5708144,118,37600,A,443
192.168.221.11,1438,6,204.246.169.46,1665372721.5711126,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5714588,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.5716834,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.5719633,64,443,A,37600
192.168.221.11,1438,6,204.246.169.46,1665372721.57219,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5725126,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5728223,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5731237,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.573354,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5736415,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.5738606,118,37600,A,443
192.168.221.11,1438,6,142.250.66.40,1665372721.574181,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.5744624,64,443,A,37600
192.168.221.11,1438,6,204.246.169.46,1665372721.5747092,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5749989,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5752208,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.575611,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5758955,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5761898,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.576425,118,37600,A,443
192.168.221.11,1438,6,204.246.169.46,1665372721.5767186,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5770066,64,443,A,53892
192.168.221.11,1438,6,142.250.66.40,1665372721.5772288,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.5775092,64,443,A,37600
192.168.221.11,2824,6,204.246.169.46,1665372721.5777464,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5780673,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.578296,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5786462,64,443,A,53892
192.168.221.11,1579,6,142.250.66.40,1665372721.578869,118,37600,PA,443
142.250.66.40,52,6,192.168.221.11,1665372721.5791805,64,443,A,37600
192.168.221.11,1438,6,204.246.169.46,1665372721.5794048,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5797253,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5799584,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5802457,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.580477,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5807626,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.580994,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5812805,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5814977,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.581786,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5820484,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5823376,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.582558,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.582836,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5830681,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5833519,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5835783,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5838652,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5840888,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5843704,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5845947,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5849116,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5851343,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5854833,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.585714,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5860527,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.586332,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5867,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5869215,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5872154,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5874355,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5877361,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5879896,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.588312,64,443,A,53892
192.168.221.11,4210,6,204.246.169.46,1665372721.5885472,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5888457,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5891047,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5893946,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.589619,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5899038,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.590163,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.590445,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5906692,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5909662,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5911887,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.591507,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5917344,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5920203,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.592249,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5925992,64,443,A,53892
192.168.221.11,4210,6,204.246.169.46,1665372721.5928333,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5931318,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5933583,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5936408,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5938644,241,53892,PA,443
204.246.169.46,52,6,192.168.221.11,1665372721.5942001,64,443,A,53892
192.168.221.11,1438,6,204.246.169.46,1665372721.5944195,241,53892,A,443
204.246.169.46,52,6,192.168.221.11,1665372721.5947268,64,443,A,53892
192.168.221.11,2824,6,204.246.169.46,1665372721.5949545,241,53892,A,443
